     379     171      59    1981       2       1       0 0099368582     0075006172     0050058294           0  2
     380     248     391    2003       1       1       0 0099368583     0099367275     0099368722           0  1
     381       0     316    1982       1       1       0 0099368588     0000000000     0099367908           0  1
     382     167      77    1982       2       1       0 0099368621     0060008323     0050212508           0  2
     383     227     294    2004       2       1       0 0099368629     0091441639     0099367658           0  2
     384       0       0    2004       2       1       0 0099368633     0000000000     0000000000           0  3
     385     248     206    2004       1       1       0 0099368648     0099367275     0084045965           0  1
     386     215     197    2004       2       1       0 0099368656     0087329507     0082595475           0  2
     387     403      98    2004       1       1       0 0099368660     0099368829     0052027958           0  1
     388     361     382    2004       1       1       0 0099368667     0099368404     0099368621           0  1
     389     231     218    2005       2       1       0 0099368686     0093040969     0088459969           0  2
     390       0       0    2004       2       1       0 0099368692     0000000000     0000000000           0  2
     391       0       0    1983       2       1       0 0099368722     0000000000     0000000000           0  2
     392     160      88    1983       1       1       0 0099368728     0060004265     0050220675           0  1
     393     176      85    1983       2       1       0 0099368738     0076032178     0050220655           0  3
     394     226     326    2005       2       1       0 0099368748     0091406848     0099368024           0  2
     395     154      96    1983       1       1       0 0099368768     0060000380     0050284035           0  1
     396     346     357    2006       2       1       0 0099368777     0099368285     0099368381           0  2
     397     241     206    2006       2       1       0 0099368783     0098113642     0084045965           0  2
     398     160      81    1984       2       1       0 0099368788     0060004265     0050212658           0  4
     399     227     441    2006       1       1       0 0099368794     0091441639     0099369267           0  1
